,y
5561,1
15955,4
6623,3
5990,2
2552,4
11256,0
10895,4
7796,3
16547,4
678,1
663,0
10839,0
12521,3
13933,0
16818,4
8728,0
11660,3
7399,3
10504,4
2787,0
322,4
7097,1
11446,1
17327,2
16699,4
12946,0
10712,0
1939,4
1008,4
13843,0
3706,0
10999,3
9112,3
17081,0
14384,1
16288,4
13868,4
2663,0
13873,0
3944,0
17170,0
4811,1
871,0
760,4
10082,1
9880,4
13157,4
16858,3
9213,4
11852,2
14696,3
11172,2
8504,0
3423,4
2820,3
14679,1
15224,4
15149,4
1415,0
15595,2
13820,0
2376,2
8355,0
16253,3
4507,3
7548,4
11729,4
4474,3
3952,3
2843,0
98,0
13870,4
6104,4
3068,1
1507,4
10626,0
3262,4
4973,4
14846,0
497,2
4486,0
16553,0
13310,3
3804,0
17137,0
11834,4
12617,4
4513,4
10486,0
491,4
1491,2
4801,0
12332,3
15542,2
1200,4
12187,0
3005,2
6347,1
8307,0
17629,1
17353,1
6183,1
1290,1
13178,0
11265,2
16381,0
4634,0
2023,4
3799,0
10953,4
13097,2
2013,0
12666,2
8863,4
17815,0
5706,4
7532,4
8679,4
10785,2
11303,4
1223,0
15521,2
3631,0
16774,3
10982,1
9750,4
11360,0
2051,3
7285,2
5828,0
16733,2
4734,2
8437,2
15081,4
17189,3
16696,4
6057,1
5743,0
10663,0
617,2
8570,3
5175,4
15221,0
8202,1
14615,2
11499,4
14708,3
4117,4
7838,1
2555,2
13399,4
8291,0
8971,2
2293,4
10672,4
17769,4
13333,4
3034,3
9090,4
17003,4
15458,2
11860,3
12010,3
7790,4
447,3
5382,3
4402,0
16027,0
3549,0
2331,4
12869,2
7380,0
16459,1
4907,4
7771,1
15722,3
14976,1
11884,4
11098,0
6080,1
1203,0
6308,2
6758,0
2425,3
7360,2
12499,3
15214,4
5855,3
14709,4
16759,0
12581,1
7137,2
7984,0
14034,2
13736,0
7845,4
12701,4
8868,0
9952,0
11719,4
8566,0
12068,4
5148,2
7316,0
10546,3
16604,1
3189,0
2922,4
5801,3
5229,2
10817,2
6876,0
8998,4
15726,4
12691,1
12021,1
15463,4
10209,2
10017,1
4356,0
15205,4
17306,0
2001,0
17798,4
15391,1
16198,3
17452,3
10910,4
1685,1
6492,4
17486,0
15059,1
15210,1
13342,0
943,4
1301,0
17362,1
10582,3
10028,4
216,4
10697,2
16560,0
17859,0
3715,1
3625,0
11293,1
15092,1
15692,0
16126,3
5449,2
6011,1
3146,4
16638,4
439,2
10012,0
17693,0
7670,2
16800,4
12347,2
3424,0
13203,0
15815,0
13271,4
10263,3
11193,2
10488,4
8155,2
10032,0
8044,2
7236,3
12782,0
5246,3
7055,4
10093,3
2113,3
12439,2
8420,0
324,3
4818,4
5332,0
9917,2
3314,0
14628,4
4862,1
12974,1
9414,0
8430,3
4655,0
9767,2
15982,4
9406,0
2813,4
2284,3
803,4
5379,3
14657,3
4974,4
7445,4
1667,4
2827,3
7243,4
17031,4
2312,4
4594,4
7442,4
15714,4
12169,1
1459,0
3298,3
5458,1
3415,0
8704,4
10553,0
12417,1
17207,4
5396,4
5253,0
7279,0
8449,0
12897,0
7637,4
586,1
16263,1
10030,4
658,0
5732,0
4215,1
12476,1
10467,1
1371,2
5335,4
10935,1
8511,4
8887,0
14634,0
4344,4
7229,1
6551,0
14540,4
16245,2
4700,3
17774,1
648,0
9063,0
13200,0
8183,0
16259,0
3519,3
13215,1
8801,0
11079,3
13748,3
8626,3
16894,1
2532,0
2351,0
13662,4
9996,0
10022,4
15266,4
15133,3
1472,3
6532,0
162,0
11081,4
5463,2
15749,0
16229,4
16147,4
10360,0
13554,1
5606,4
7581,3
10919,2
2725,0
16221,3
12862,0
255,0
6729,0
4192,3
1695,4
7061,4
7744,4
12844,0
4810,4
14982,0
4318,3
4671,4
13447,4
5201,4
4619,1
4614,0
10738,0
6518,0
10507,2
10843,2
3256,1
8768,3
8567,4
5945,0
11156,4
2942,0
7402,0
6747,0
4209,4
12080,3
9784,0
2526,4
16257,0
3619,0
60,4
2060,1
2694,2
10083,1
10701,3
14039,3
3932,3
6573,4
13541,2
9027,0
16022,4
13881,3
2551,0
14911,0
5250,1
16024,0
15023,4
7019,2
186,0
2888,0
13613,0
17849,4
2275,0
16844,1
5157,4
7154,1
1007,4
4373,1
7359,0
303,3
4455,0
14275,4
3422,2
1262,3
15033,4
8217,0
8747,3
789,4
2963,4
12446,3
7656,1
4870,4
8814,4
12448,0
7836,2
1951,4
14947,3
10849,1
4368,0
9466,1
14436,0
1229,3
2625,4
9883,1
8866,4
154,3
14908,4
8267,4
5331,4
7833,3
10625,4
78,2
16042,3
3613,4
3538,3
10170,0
13005,3
15307,2
13327,4
520,3
5095,2
11526,0
16104,4
5293,0
16973,3
15776,4
4131,4
13477,3
14131,4
16549,3
4063,2
799,1
9717,2
5961,0
3948,3
17108,4
6643,2
7795,4
14675,3
8957,1
15918,0
16178,0
11286,3
7586,0
6891,0
9673,4
11047,0
344,4
8530,1
9203,3
5573,0
14095,0
11298,0
5469,2
15315,2
14467,1
7704,4
10879,4
12090,4
16753,3
13464,2
4114,0
7708,4
9805,4
15940,1
3209,1
277,4
5676,4
10069,4
9521,1
8862,0
8147,2
11864,1
2690,4
13267,2
4735,2
9039,4
16426,4
10064,0
8308,0
668,2
4497,1
10391,0
17507,4
6089,1
14529,0
15009,0
4322,1
14610,2
11607,0
16211,4
4246,0
3787,0
4710,4
12789,0
7719,2
16903,0
606,4
719,4
14620,4
15530,3
742,3
16564,4
2917,1
17564,1
5659,4
16629,0
13103,4
4140,4
10704,4
6435,4
14327,4
16807,4
1811,2
6753,0
13910,2
3171,4
17541,4
266,0
15941,1
8090,0
6508,0
14130,3
14302,2
3707,2
2011,0
6026,2
10124,3
74,4
8705,2
16632,1
945,3
11045,0
6885,4
3442,0
11158,4
13970,2
8023,4
1897,3
9079,3
10668,4
2973,2
5603,4
473,0
9117,4
2600,1
12771,1
6177,0
13582,3
10801,1
14840,0
14865,2
3544,4
1737,3
5164,4
4289,4
16495,0
15846,4
10232,4
15497,3
17719,2
8211,0
8918,1
2533,4
10991,4
2814,0
15166,1
10154,0
8374,4
13844,1
1272,4
3284,2
9261,0
3756,0
17406,1
10779,0
5012,0
7239,3
13581,1
1907,2
10024,0
7943,3
4733,3
13781,0
12670,0
6049,4
16203,4
16004,4
16124,1
6974,3
8995,2
2009,4
4940,3
7191,2
1346,1
17016,3
10128,0
10853,0
12887,0
1755,3
16268,4
5013,4
8068,3
11280,0
14528,0
15510,0
8162,3
175,0
11649,3
4017,4
5111,4
12134,0
15529,1
13921,0
16979,1
13958,4
3082,3
1824,3
1706,0
11198,0
13757,1
8351,4
17548,3
7304,4
17530,4
8268,3
5297,4
8299,2
13104,0
11415,4
13771,0
15905,3
4617,1
6503,1
12175,1
8502,1
11640,3
3460,4
15123,3
11631,0
5161,2
7280,1
8908,1
10739,4
7881,0
8778,4
743,2
3204,4
16397,3
11605,0
4252,2
9579,3
1179,0
12757,4
1508,2
7275,3
14781,2
10063,0
13297,4
5356,3
9098,3
15972,4
9046,0
14486,0
15405,0
8820,2
6205,1
6467,1
7367,0
7354,0
8413,0
14752,4
12720,4
13798,3
13453,1
12109,3
4524,4
7732,4
11406,2
11388,0
981,4
4659,4
16698,2
421,4
3536,0
12791,0
14776,0
944,4
12168,0
731,4
4784,0
16938,2
12600,4
13047,2
13442,2
479,1
15683,4
781,4
10369,4
16032,4
5422,1
647,0
14150,4
7077,4
937,1
12634,2
5836,0
895,0
8116,4
12150,4
6031,0
15448,2
2063,0
5626,2
11391,0
8431,1
12743,0
9267,1
1876,0
14056,0
2531,3
7846,3
7793,1
3098,2
238,4
1233,4
11013,1
9443,4
9511,0
4266,0
14405,1
6586,0
12987,4
11121,2
17117,4
4915,2
25,0
15234,2
15134,3
10308,2
7309,3
12139,4
13839,4
1384,3
4783,0
4249,0
4019,0
7058,2
17089,4
3112,1
2251,4
11336,4
3127,1
2834,0
12986,0
3270,0
1358,0
12978,0
2546,3
12492,2
13879,1
9876,0
10212,4
1699,0
12995,4
12005,4
9520,1
11881,4
2660,1
12484,4
9235,4
14572,2
1850,4
5276,4
16170,0
10079,3
12842,3
3516,0
1259,1
15937,3
6372,2
4084,3
11469,4
9438,1
3122,4
10353,4
235,0
15392,0
2926,1
13738,4
15751,4
8371,4
2613,0
10648,2
6486,2
16862,3
12662,1
17176,0
7146,2
8829,0
6734,0
4960,2
4993,4
4429,3
7620,3
12121,4
16125,2
9933,3
5838,1
14294,1
1720,1
3317,0
5127,4
6833,0
3128,1
2123,0
16580,4
10484,1
13756,4
16133,4
10636,1
14483,1
16470,4
12759,2
8189,0
2538,0
10497,4
4463,4
8840,3
10394,4
13194,0
6556,1
8857,0
100,2
655,2
1237,4
5170,0
12890,0
12731,4
12043,4
6786,0
12213,1
11943,1
11096,4
1216,1
9357,0
10189,0
15568,4
5184,2
6376,1
3965,0
4254,0
1267,4
2186,3
9064,4
16562,1
7681,4
6326,1
1106,2
5705,1
7555,1
4535,3
4687,2
15218,0
2510,4
12384,0
11713,1
7462,4
7945,1
12724,3
14117,2
13315,4
17553,3
9811,1
4806,2
10269,3
14000,4
3818,1
6534,0
770,3
11689,2
15264,0
1166,4
1546,4
1286,4
8692,4
17695,0
6774,4
14889,4
15194,2
14141,0
4052,0
11608,1
1135,4
17823,2
11733,3
7013,1
6896,4
4720,3
17062,4
15242,0
12462,2
5647,0
4675,0
15045,4
14358,4
1729,3
6058,2
4460,1
14393,1
3531,2
9702,3
17529,0
15817,2
17872,1
8214,4
1841,4
15089,0
2314,1
11426,4
9300,1
4138,4
84,3
15251,1
9199,0
1488,1
1671,4
16575,4
12966,4
13090,4
12737,4
8605,2
12926,4
16827,4
866,0
12923,1
8124,2
3159,4
11083,0
10665,4
14494,4
1913,4
7808,0
10673,3
7353,3
9828,1
8948,2
16706,2
17668,4
13004,4
4611,4
7496,1
13821,4
12226,4
1794,2
13240,0
2322,2
3816,0
16134,4
14256,1
4435,1
9661,4
16868,4
13746,0
13732,3
14303,0
2325,2
11595,0
17410,1
14723,0
7896,1
1146,4
10787,0
6699,4
359,0
12161,1
6339,0
6608,4
17511,4
10512,3
5407,1
13897,2
6596,4
2863,4
2475,4
14588,3
6262,3
11169,3
13066,0
12802,3
12317,0
8440,1
2675,4
12333,4
12061,0
10098,0
3041,4
1993,1
6892,4
1573,4
9332,0
6705,2
10303,2
1224,1
6989,1
10891,4
6406,0
3430,4
5623,0
4385,0
15325,0
2590,1
3236,1
15247,0
15031,3
14803,0
16347,4
8847,4
12803,4
3027,3
2983,1
5776,3
5971,1
16550,3
1234,2
3322,0
4394,4
14531,1
3929,4
8525,0
1316,4
115,3
4808,0
3092,0
3377,3
1738,0
3550,0
17833,0
1307,0
69,4
13412,2
16845,4
12713,2
5646,0
1143,1
1547,4
16965,4
10199,0
9986,0
4608,0
1496,4
9304,3
15301,3
13674,1
15903,4
16401,3
792,3
8016,1
8683,4
9432,1
1431,0
13102,0
4204,0
5872,0
6300,1
2979,1
12973,4
10164,0
17144,2
15171,3
15938,0
11247,0
14880,4
14607,3
17581,4
5118,1
9058,3
17612,3
11511,4
3712,4
461,4
3609,3
13357,0
13146,0
5060,4
3852,4
5453,0
3909,3
14001,4
1382,0
3522,4
14623,0
12468,2
6282,3
5503,0
10225,2
13635,0
13250,3
5524,3
12685,4
14254,2
17547,4
7472,0
3620,0
2507,0
534,3
13980,2
708,4
9732,0
14861,0
10317,1
11694,4
804,1
10643,1
4161,4
2479,2
4827,4
5761,2
6606,2
3333,4
7549,2
1077,0
4725,4
10958,4
5392,3
1194,2
889,2
930,0
16028,3
6401,3
17515,4
8777,4
10224,4
6281,3
6056,3
5541,3
4374,4
13988,3
7025,0
15517,4
11448,4
9860,1
598,3
3604,0
6718,1
416,0
9382,0
5232,1
10234,0
6053,3
4620,2
8811,2
5691,1
9273,4
8320,4
6723,4
7933,2
934,1
5418,0
2327,3
11955,0
7955,3
11219,0
503,3
10986,2
16760,3
3288,4
11043,0
2037,4
3145,4
3375,4
14526,0
2244,0
10150,1
3626,1
12297,3
8053,4
551,3
10713,0
14869,0
13191,0
5543,3
17862,4
7098,4
13374,0
11400,4
11392,1
7273,2
805,3
1144,3
8234,1
14340,2
13127,1
14694,4
11358,0
15610,4
6452,0
7692,2
70,4
7743,4
9032,2
6204,2
7474,0
10092,3
17195,4
210,0
12369,3
15841,4
5975,1
7621,4
17262,2
13276,0
3190,1
7926,0
13335,2
12811,1
8602,0
7547,1
2753,2
8685,4
5134,1
10957,4
14867,2
9487,0
8571,0
12537,4
17096,0
12801,0
3820,1
3498,0
9895,0
8131,2
3076,1
7465,4
15345,4
2591,3
15588,1
16749,0
5795,4
15404,1
15418,2
6760,2
396,4
15746,3
3648,0
9121,0
9924,2
11263,1
8985,2
1037,4
13466,2
16985,3
7866,0
15684,4
5771,0
3880,2
5794,3
16786,4
3738,0
5274,4
10537,0
6075,4
1686,0
13114,4
7282,3
1093,4
9187,1
14668,2
1122,2
13096,4
6820,1
15543,4
8370,0
120,1
1012,1
14912,4
15324,1
7804,4
16992,0
2133,2
4880,3
9681,3
6594,0
14715,1
13620,4
673,2
10099,0
3771,3
9327,0
13718,0
17449,4
1186,0
5042,1
17274,4
1643,3
4207,4
16082,0
1178,1
11020,0
1109,1
5963,4
17663,2
2043,1
9499,4
16908,1
6318,0
15756,4
2927,4
8310,2
5660,4
167,4
11678,0
7528,2
10508,3
5763,3
15652,4
2948,0
14378,4
565,1
17061,0
16358,0
14424,0
14938,3
10097,1
2718,0
13799,4
9668,3
6483,3
11231,4
8150,4
17224,3
8816,1
5061,3
17752,0
711,4
16904,1
7929,4
6295,4
16762,2
3637,4
16597,3
4406,0
15108,3
3000,0
428,1
15086,3
49,0
9065,0
7398,0
4038,1
11963,1
12166,4
2225,4
824,4
14301,4
2138,0
14400,4
1424,4
10782,3
10547,4
12917,0
15236,3
14031,4
1591,0
1575,4
9186,3
12155,3
13218,3
12504,4
7601,4
16491,1
12227,0
9408,0
8899,2
12501,3
5390,0
1330,4
15462,0
5441,2
2941,0
8010,4
425,4
15363,0
12200,1
1297,2
2910,0
6043,4
2638,3
11746,0
14222,2
14969,3
11636,2
1516,4
661,1
16579,4
6647,1
5523,4
17356,0
603,4
11245,4
11599,0
1437,0
17718,0
148,0
5389,4
6871,0
11338,4
8658,1
5918,4
782,0
6817,2
4436,0
9907,3
2323,4
3198,0
4456,0
10928,4
2482,0
576,4
6766,3
1872,4
4956,4
13611,3
14084,4
13683,0
5900,4
14460,4
8037,4
14555,4
14076,0
8740,4
15801,0
4414,0
17904,4
11087,0
12633,2
2352,1
4873,4
11843,3
6048,0
2557,4
14102,4
11064,3
1489,1
3679,2
10178,0
17919,4
1318,3
1689,4
16852,4
3389,0
9306,4
15241,0
9634,0
869,2
17544,1
16535,4
3575,2
4175,2
8098,2
6474,2
922,2
11629,0
14924,4
1563,1
14453,4
4703,4
16732,4
3269,0
13985,4
13068,4
9587,0
4505,0
9356,3
2766,3
913,1
5770,0
11402,3
2657,0
6934,4
14677,1
17105,2
1982,0
4100,2
4933,4
14990,4
15951,3
15262,0
13424,2
2564,4
5993,0
12158,1
12858,0
5154,3
7951,1
16168,4
16824,0
2272,4
3659,4
15948,0
4108,1
9363,4
7727,4
9710,1
1033,1
6340,3
904,1
17051,4
11970,0
12574,4
13519,0
11986,0
12473,1
12004,4
2962,1
13932,2
13053,0
6759,3
7165,2
15187,0
7754,0
17724,1
8458,3
13249,4
13597,0
5089,4
3755,2
7371,3
4871,4
14065,1
11008,3
2819,3
16574,0
14955,0
16725,1
13484,1
5047,4
7378,0
10324,4
7023,1
13878,0
9147,1
11278,4
12339,4
12264,0
16405,0
13371,1
6707,2
3495,1
7127,0
12657,1
1238,1
14300,1
16558,2
11246,1
11148,3
6667,4
2092,3
1771,0
8185,3
6407,1
13351,0
17509,4
5985,4
4300,4
17328,3
11942,3
1462,0
4891,1
16386,1
9619,4
17087,2
7321,0
2349,0
6006,0
11686,4
10921,3
14654,2
5644,0
12032,4
4478,0
12334,3
13567,0
14182,2
5435,0
8587,4
6828,1
5135,4
3083,3
12112,4
16018,4
10863,1
10730,0
8237,4
15443,0
13579,2
11626,0
7140,0
9737,2
10930,1
5397,4
6702,2
5787,0
8181,0
122,3
418,4
3263,0
14552,4
4607,1
7745,0
5163,3
5119,1
9699,4
8360,1
14250,1
7404,3
8132,4
7322,2
953,0
2618,0
12445,0
16297,0
4068,0
3339,3
3979,0
9102,0
3161,1
11630,4
15658,4
10938,4
12741,1
4320,0
12939,3
2458,4
2722,3
11519,1
6248,0
16291,4
9819,1
4297,4
16789,4
4294,0
2988,3
7897,4
8335,3
10756,0
9944,4
7959,0
5669,4
728,4
2801,0
8686,3
7041,0
12309,1
670,3
13614,0
6223,3
10356,4
14740,0
16634,3
15115,0
7711,0
244,0
16084,2
12989,0
2335,1
9285,0
13348,1
10034,2
9110,4
12116,4
3645,2
3471,4
108,0
6176,2
6962,0
3518,4
1829,4
42,1
2739,4
14488,0
643,3
11498,4
3882,4
2818,4
14482,4
5116,4
17555,3
9887,0
2321,4
8058,4
4319,3
17193,4
17902,3
4164,3
6493,2
14755,3
15408,0
13461,3
14917,4
10319,0
7475,1
6395,0
5507,4
17232,4
10858,1
17604,1
13742,1
9542,4
2395,4
16970,2
8632,0
13733,0
11382,1
11988,1
12337,2
9990,1
8596,4
192,1
13202,4
9943,4
4759,0
10457,4
15686,2
6403,4
16145,1
5557,4
4561,2
15353,0
14118,2
13550,1
8265,2
45,3
1602,2
17287,1
14173,4
10653,4
6700,0
3052,0
10127,1
6964,0
16628,0
12861,3
4748,1
12120,4
1390,0
6020,4
12,2
9995,0
8419,0
7048,3
1260,2
6283,4
5281,2
4786,0
4427,0
6688,3
10029,1
12935,3
1610,0
14430,4
456,0
6808,3
9393,1
12231,0
17636,4
16815,4
9680,1
6733,1
3899,4
9539,0
3,0
129,2
11257,4
267,2
14282,0
1148,0
11380,4
4425,0
17041,4
9857,1
14206,2
2190,1
11898,2
4965,4
9735,2
4302,4
1164,0
1062,4
16354,1
7787,2
3328,1
8534,4
13682,4
7443,0
2469,1
1227,1
10869,4
11365,1
15738,4
8961,4
2703,4
12505,0
12071,4
4757,3
7347,2
12853,4
5448,3
10220,3
16287,4
1668,4
1212,3
10335,2
11248,4
9472,0
16093,0
13002,0
17214,4
14283,0
2517,0
15013,3
12812,3
13330,0
1615,4
7584,0
2263,0
6516,3
10386,4
4547,3
2544,4
16439,4
2652,4
12582,1
7181,0
9277,2
15100,0
16656,3
11150,4
15433,4
11308,4
10448,0
14541,1
10687,3
17558,3
13858,1
1527,4
13494,1
17594,2
5677,4
13968,0
12350,0
13512,0
16764,4
375,0
13209,2
4335,2
15106,2
5421,4
5035,2
5978,0
14745,4
14232,4
5408,1
9037,0
16585,3
2102,4
12454,4
8550,1
13686,3
8074,4
12030,4
1899,1
1231,4
302,3
17922,4
12160,4
17259,0
14843,4
9775,1
1987,2
1204,4
1654,2
14866,4
11188,0
9442,1
16329,3
14248,3
13234,4
2608,4
17852,4
3056,4
3900,3
1141,1
1545,1
9458,4
4590,1
14476,3
11494,0
5744,2
14470,4
8878,0
17634,1
5571,4
8099,0
9208,0
2070,1
908,4
11035,0
1650,0
932,0
5478,1
16654,4
5658,4
11753,4
13885,4
2504,0
16806,3
6773,2
13822,4
14652,3
5654,3
1343,1
17414,0
16250,4
3739,1
15869,0
8306,0
5777,1
15047,3
10902,4
9055,1
2234,2
17869,1
99,3
7760,1
9655,4
6844,3
10180,4
14839,3
3665,4
3961,0
16713,3
4146,4
5998,4
1938,4
7419,1
15974,4
259,4
6673,4
5264,4
2842,0
12740,4
12338,3
56,1
1090,0
17915,3
8261,4
11757,0
3530,4
9371,0
15787,0
6341,2
142,4
16581,0
1485,0
7123,0
2720,3
6986,0
17805,3
11867,0
11534,2
15733,2
174,3
10842,1
6079,3
13522,2
3487,3
10716,4
11556,4
16412,0
16457,0
17014,2
15788,2
8765,2
13008,3
15215,0
10489,4
5615,0
1065,2
14274,3
16716,0
3742,2
15551,0
6428,4
13032,0
11295,4
6489,0
3207,0
15706,4
12668,0
17909,1
553,4
4825,4
5285,0
4841,4
14163,2
15700,1
3243,0
14503,1
48,4
7405,4
17573,3
948,4
12698,0
6567,0
1303,4
2444,2
10608,1
1660,3
870,4
11318,3
14474,3
4740,3
8071,1
9494,4
10008,4
10804,4
7483,0
9813,4
7447,4
202,2
17133,0
5473,0
4712,1
1443,1
7001,4
3606,2
835,3
13368,3
17710,3
6853,0
8000,3
1962,0
15308,4
422,4
5538,4
2466,2
2282,0
2453,0
5820,2
17462,4
17741,0
10056,4
17768,0
15875,0
11758,2
10301,4
7278,2
13328,0
12203,4
15163,0
16404,0
12008,3
4983,4
13229,2
16848,2
9137,0
4650,4
2142,4
7712,1
17331,0
7912,2
2064,0
12098,4
11085,0
13667,4
12573,4
3812,2
13656,0
6448,3
4736,4
16031,0
3630,1
16598,0
638,1
949,0
9347,2
2265,1
6399,0
7843,0
16755,0
5186,0
10978,0
4288,0
17409,2
17169,3
1016,0
1046,4
1055,3
7998,2
4937,4
17583,0
10159,1
8790,4
8947,1
7667,2
3479,3
12739,0
15707,4
14797,3
2448,1
11103,0
15277,4
15921,1
298,0
10323,2
9774,4
14276,4
4428,1
2671,0
15297,1
1995,4
17389,1
6078,4
7461,0
16307,0
3537,0
1029,2
14333,2
2103,4
2670,3
13,2
529,0
4691,3
4876,3
766,4
3425,2
10838,4
16346,0
17192,4
4405,2
6255,4
82,0
3532,0
6998,0
14579,4
17623,0
3032,0
3200,4
12930,1
4116,1
12284,0
2577,3
17836,4
8294,4
7155,2
14574,1
11071,3
17284,4
5635,3
15808,0
17762,0
1296,0
7553,4
10669,3
9338,0
15883,1
1034,4
11342,0
12197,1
14853,4
14733,4
3939,2
808,3
9922,0
15868,1
9711,2
7919,4
16122,1
9054,1
10624,2
5394,4
5639,4
12176,4
15825,4
16831,1
2810,4
11322,4
12909,2
17907,1
858,4
6189,4
342,3
15728,4
17415,4
10890,0
16534,0
9242,4
4307,1
4824,0
12980,4
4496,3
10622,0
5400,0
10686,0
10534,4
15791,4
17366,2
17908,1
9858,4
5886,0
9398,2
5287,4
15973,4
2762,0
7011,4
7180,0
4141,2
16416,0
10536,4
11139,0
13786,4
2072,3
14731,3
13954,0
3222,2
10690,2
7092,4
10659,1
8102,4
11958,2
15,0
4244,0
555,4
11486,4
1963,0
14870,0
8236,3
4143,0
16850,1
15481,4
16094,4
11974,1
6054,0
13586,1
9597,4
15211,4
8513,0
4935,1
2747,3
2592,4
14648,4
9947,0
11814,0
8794,1
13650,2
11056,4
13553,0
13877,4
12188,4
10531,4
10925,4
4006,3
8046,3
16880,4
5381,3
6114,0
8383,2
11822,3
7167,1
477,0
12768,4
11399,3
13852,0
2791,3
11969,0
14287,4
16665,4
10771,4
4996,1
7820,0
1525,1
16299,3
2752,1
9400,1
7526,4
31,0
3143,0
15050,2
13915,4
13281,3
695,4
16569,1
2951,3
7418,0
1974,4
6291,4
1784,2
15074,4
3335,2
8014,3
10931,2
16512,4
16697,4
7651,3
15164,3
16886,2
5652,0
12751,2
6819,0
8506,0
2829,0
15484,0
3044,0
4834,0
8232,4
5911,4
57,4
9747,4
15832,4
16619,4
4284,0
17076,0
11164,3
9385,3
11990,0
2392,0
17736,4
12429,3
12568,1
9968,0
3421,2
15547,0
7125,2
4657,4
16664,3
16007,0
9557,4
17217,0
8094,4
14186,3
6197,3
15333,4
13275,0
11430,0
9294,0
11637,1
16277,0
15034,3
13842,1
3808,3
7629,3
14693,2
1304,1
13592,4
3126,3
3155,2
8338,4
2178,0
12624,0
12639,4
14022,2
7696,4
7741,2
14166,0
9912,1
12201,0
16915,4
9120,0
17498,1
11807,0
12735,4
15814,0
1110,1
10523,0
10193,3
4852,2
12023,3
6980,1
9069,2
4885,1
9984,0
667,0
6130,0
16444,2
12809,4
9049,4
6916,4
8244,0
5411,2
13101,4
9888,0
14006,0
741,0
1492,3
7974,0
17677,3
5599,0
6455,0
6740,1
15893,4
13941,4
7674,0
12534,1
14088,1
5912,4
6902,2
11809,3
5359,4
15578,1
9959,1
1112,4
1501,1
1388,0
13819,3
13489,0
180,4
16398,0
10221,1
6983,0
2195,3
13872,2
4482,3
11583,2
1697,2
965,2
11435,4
6038,2
15996,4
2890,1
14205,0
6218,4
10016,1
6480,4
7904,1
14113,4
13124,4
16918,4
12571,4
9624,1
14707,4
3836,3
15192,4
9486,4
14011,4
17416,1
4070,0
9074,0
685,1
1369,4
6107,4
5845,1
15219,1
8029,1
11037,2
15483,0
2733,0
16350,3
17607,4
8144,0
5075,2
10837,3
6203,3
10117,1
7088,4
998,4
16907,3
12756,0
12514,4
8435,0
14844,0
1198,0
2527,0
1111,3
3750,0
1892,4
8263,0
13497,0
2005,4
787,2
11250,0
13874,4
3697,1
16618,4
6821,0
15979,3
12836,3
4054,4
6135,4
5519,4
14107,4
4723,0
12650,2
8459,4
16767,4
14833,4
10915,1
3384,0
2431,4
755,0
12999,3
4602,1
16788,4
6387,0
3540,1
16098,3
7794,0
10339,4
5073,1
12165,2
11551,3
16270,4
17898,4
5765,0
13143,1
6663,0
11815,1
10,4
16963,4
5587,4
3443,1
9799,4
4067,3
17321,4
5316,0
2705,0
11980,1
13260,4
5589,0
15847,3
15114,4
2122,1
4157,1
14019,1
1888,0
3740,2
2950,4
3759,3
11546,4
13345,0
1232,1
4566,4
16440,3
1608,4
11894,2
11693,0
13458,4
12920,4
1949,4
9200,3
61,0
2809,1
14392,1
8950,0
14706,0
2128,0
12459,4
3748,0
2090,0
7416,4
15409,2
7300,2
13450,4
12154,4
1612,3
15843,0
4883,4
14782,2
14234,2
1199,2
2955,4
14550,4
509,2
601,0
14499,3
8875,1
5139,2
16943,1
6912,3
5091,4
9957,1
219,2
14984,4
3362,4
17745,4
11786,2
4982,4
1448,4
17518,4
5559,0
16130,4
5056,3
17782,0
7094,1
4193,4
7664,1
1994,0
14371,2
6355,3
16687,3
14538,0
7081,0
2366,0
13071,3
14823,0
9299,3
241,1
2350,2
4802,3
3336,3
13869,2
10524,2
14500,0
9421,1
10885,4
9982,2
9961,0
14746,3
234,0
16843,1
615,0
10364,3
5667,4
15881,4
16156,0
14660,2
15854,1
13254,4
4408,3
15222,0
1334,0
15313,0
13319,2
11727,2
13388,2
15091,1
1713,0
14075,4
4188,3
16053,3
4381,2
6272,0
4987,4
852,2
7131,3
482,4
10229,1
8617,4
1731,0
11535,0
15498,2
17513,0
3070,1
3040,2
5891,0
8619,0
2483,0
2033,2
16494,4
47,0
8017,0
13505,4
14718,2
3777,1
11623,3
159,0
16921,2
1981,0
10440,3
2264,4
13396,4
3472,0
9478,2
12343,4
11657,4
3254,0
2794,4
13926,0
8497,2
7802,0
13886,4
11299,0
6046,3
3856,1
12608,0
4016,1
10075,4
3160,4
759,3
14501,3
16173,1
10631,2
7849,4
8112,1
9691,3
17775,4
11005,3
16808,3
530,1
15044,2
8416,0
5209,0
10430,1
9503,3
7807,0
7332,3
16103,3
3455,0
15681,2
5317,2
17348,0
17461,0
16728,2
7811,0
1917,1
972,0
10000,3
4898,0
16542,0
12925,0
12148,0
2470,4
3696,4
4758,3
17556,0
11348,2
10498,4
2065,4
10050,1
13875,0
893,1
3308,1
6465,4
14061,4
1457,4
10040,0
12267,4
7024,3
1422,4
12821,0
999,0
4457,1
3869,1
16791,3
776,0
6832,1
4845,0
111,0
10908,0
16224,0
15439,2
17026,0
6554,0
1131,4
5106,1
15240,3
11850,1
9022,4
13621,2
5460,4
16893,4
10595,2
842,3
8743,3
12114,1
8026,3
16668,0
5040,4
4722,2
1399,1
10048,2
13774,0
1021,3
