,y
6510,4
4597,4
14938,3
11428,0
7706,0
11700,3
1368,4
16813,0
4387,0
16888,4
2438,4
10841,2
13103,4
16773,3
9837,3
7769,3
17490,1
10208,1
1930,3
5722,4
6498,4
15051,0
14673,4
17870,4
1929,2
10555,4
7561,0
7309,3
571,0
3815,0
14359,4
8639,4
14822,1
16775,1
5460,4
12103,4
8360,1
5211,0
2508,2
8409,0
3393,1
11875,1
7890,0
5874,1
4035,0
8917,1
5279,1
13445,4
4215,1
7872,4
215,4
10823,4
9265,2
5063,0
13205,4
3559,4
14033,4
4583,4
14830,0
14405,1
4712,1
2091,0
8003,4
672,0
3542,4
9059,2
5367,4
6776,2
16636,1
10661,0
9535,4
5616,0
5044,4
6616,3
17772,2
991,4
6574,0
10348,0
3340,2
10400,0
2963,4
16933,4
11450,4
11518,0
14272,4
17830,2
17374,4
2785,4
14622,0
14687,3
4399,3
6168,4
4783,0
15206,4
5065,3
4094,0
10971,1
4004,3
12678,1
16765,4
12842,3
14680,1
5405,0
10802,0
17103,3
11817,2
3956,1
1601,0
2994,3
196,0
11260,1
1803,0
14355,0
10590,0
737,3
752,0
2620,0
5650,1
3370,0
10567,4
11152,4
16496,0
8447,0
4267,0
6057,1
11876,3
9283,0
4159,3
16807,4
2973,2
1027,2
1073,0
1961,3
6628,0
5903,4
17472,0
17361,4
9906,2
11680,0
1343,1
14385,1
17143,0
6743,1
16653,3
12083,0
14366,4
16416,0
9496,4
10754,4
866,0
1269,1
61,0
2457,4
9663,3
1096,3
10029,1
971,0
5289,4
8226,4
9768,4
14856,4
12160,4
1705,4
7399,3
3372,4
7915,2
11276,1
14726,0
1088,4
8622,0
2942,0
4089,3
5494,3
2848,3
12626,4
2992,4
6662,0
10817,2
9486,4
4921,0
15340,2
17039,4
10871,4
10929,4
9037,0
8370,0
14306,4
8000,3
15510,0
11100,3
5654,3
15839,0
12068,4
16359,1
17074,1
1335,1
14492,0
11857,4
13871,0
17159,0
2721,1
3742,2
10442,2
17925,4
9141,3
13404,2
4337,2
12718,4
14183,1
17140,4
6968,0
12397,2
10165,0
6606,2
7887,2
4521,2
12728,4
1258,4
14563,0
6382,4
11297,1
14347,3
12338,3
13891,4
1612,3
616,4
1409,1
7546,2
8193,4
3637,4
17658,2
13408,3
15350,0
16374,1
13811,2
11969,0
6269,0
9636,1
10286,0
3991,2
8751,0
6088,4
13904,4
757,0
13108,0
10463,1
16467,1
13559,4
13691,3
7775,3
14638,4
17144,2
7234,0
99,3
15368,2
2715,3
17532,4
15830,2
15963,0
4689,0
13743,0
3971,0
13816,4
8602,0
1387,1
11657,4
10856,0
8759,4
10585,3
2110,4
8184,1
5382,3
918,0
11808,3
10693,2
5984,3
13120,2
12023,3
15798,0
2792,2
5287,4
7700,1
17657,4
8025,4
13550,1
15737,0
17355,4
16988,0
2610,0
8235,4
1690,4
9775,1
11934,2
2104,1
14722,4
4857,4
17608,4
5162,3
1743,2
16397,3
7688,3
87,3
2523,4
2166,0
3427,4
2731,0
8552,4
6583,4
1572,1
17006,4
7699,1
8052,4
202,2
9087,1
1001,0
16495,0
10247,0
2733,0
7666,3
14778,0
10914,4
11123,2
12045,4
9280,4
9067,1
9295,1
1583,1
12529,1
12684,1
2004,2
1407,4
3412,0
16656,3
11569,4
13744,0
5945,0
14161,3
16252,1
10863,1
9749,4
11998,0
13688,3
7370,3
3451,0
8560,0
11023,4
15544,4
12673,4
7019,2
2803,1
15596,4
16318,1
10138,0
6892,4
3937,4
744,2
16986,4
10059,0
11251,0
6976,1
7105,3
12189,0
1870,2
5109,0
8395,2
11932,0
11001,3
12458,2
6120,3
17431,1
16595,4
14985,0
8925,3
10962,4
453,2
3924,0
11381,4
12231,0
16961,2
655,2
13218,3
7994,4
1766,4
6994,0
5221,0
11035,0
17236,1
789,4
1405,4
3445,0
9021,0
3388,0
1822,0
5070,2
8637,1
819,4
1204,4
7813,4
11448,4
14869,0
399,0
1881,2
8818,1
9843,4
884,0
17557,1
12101,2
6159,3
8658,1
13257,4
16647,3
7566,4
13678,1
5006,4
17917,0
722,3
6136,0
10996,0
4289,4
11078,4
4955,4
6360,0
10364,3
518,2
16481,4
9420,0
13703,0
2661,1
13185,2
6887,0
671,4
12774,4
1971,4
6653,2
1021,3
2290,3
9997,3
2961,0
9756,1
16142,0
3178,1
1933,0
17833,0
2377,0
17121,4
17276,4
3265,1
13073,2
3247,4
14410,1
6001,1
7573,2
15948,0
10189,0
11322,4
3091,4
12204,0
4091,2
5833,4
9617,0
16171,4
4927,4
14148,3
6006,0
13962,3
6022,3
16007,0
16684,1
9719,1
5733,4
3209,1
16889,4
11823,2
4027,3
16920,0
3461,2
17923,1
4104,4
5363,1
17822,4
16446,3
5801,3
12067,1
16515,1
14225,3
16517,3
6,2
10205,0
16829,0
16360,0
3736,4
9379,2
2127,3
2227,0
1441,1
9064,4
5921,0
14811,1
3179,4
5341,0
14698,0
10690,2
10355,3
13834,2
2922,4
149,3
5709,4
16724,4
4844,1
7354,0
7627,4
188,3
9780,4
13483,4
9272,0
10718,4
16279,1
16315,0
3459,3
9222,4
14693,2
17842,4
13853,4
13645,4
8218,0
10791,2
2453,0
15719,2
11315,3
3835,4
3536,0
16519,4
1567,1
564,1
3554,4
8927,3
9144,4
2194,1
5051,3
1451,4
7257,2
6879,0
16080,2
12339,4
10599,4
16839,0
10310,3
7749,0
10176,4
352,0
3983,4
15589,0
135,2
10333,4
2945,3
8060,0
8316,3
7488,4
10077,1
104,4
17506,4
2398,4
12312,4
4831,0
9723,3
1796,0
13994,1
6296,4
7976,4
13880,4
14474,3
3544,4
10892,0
92,4
6631,3
5936,4
3199,4
6694,1
12639,4
7365,0
15321,4
17212,2
8011,2
12831,4
8078,4
6831,0
7834,3
1283,2
16003,3
9766,1
13100,0
1176,0
7619,0
2887,3
11105,1
17256,4
2637,4
8688,2
907,1
17155,2
12561,1
10140,0
425,4
3093,3
17000,1
11993,2
14193,0
6031,0
8850,0
6957,1
15035,3
13419,4
5205,0
13101,4
16759,0
4031,1
8293,1
6222,4
2043,1
4131,4
15635,0
13362,1
15320,4
5352,1
5925,3
9536,3
2247,0
4710,4
12026,2
1955,4
15345,4
9136,4
12220,0
4100,2
2902,0
17420,2
7387,0
11514,0
3821,4
14465,0
9025,3
5889,1
14581,2
926,4
8405,0
14132,3
3843,1
3970,4
10811,0
16776,1
512,0
6868,3
12987,4
3957,0
8574,1
17609,4
5424,0
6913,0
10117,1
4036,0
13504,3
509,2
14546,0
4926,3
8208,1
5307,2
5785,0
9703,0
16582,4
16073,2
16064,2
2967,3
16594,0
7723,4
3304,0
3245,0
8122,0
4087,0
10529,3
937,1
9902,2
8825,0
4332,0
9692,4
13711,0
77,3
388,0
4201,1
195,0
14176,0
1434,0
16464,4
8926,2
4486,0
15466,3
2330,1
6533,2
5445,1
466,3
11063,0
12519,4
11737,0
1551,4
4022,0
13184,4
7104,0
13315,4
15307,2
7755,0
2517,0
4580,0
6431,0
9061,4
5270,4
7777,3
589,1
11849,3
17109,4
3879,4
4416,4
14408,1
17607,4
16680,4
1676,4
557,0
15632,4
5932,0
7312,0
14483,1
48,4
8146,1
2641,0
8296,4
156,4
17679,0
10192,1
1590,2
16804,0
14024,4
10938,4
14442,4
3114,2
4482,3
16404,0
17762,0
9722,1
4961,2
17728,1
14096,0
710,0
2280,2
15947,4
4309,2
2921,0
855,0
9137,0
17232,4
118,2
9208,0
12075,2
4951,0
2666,0
3578,4
7409,3
2,2
12872,0
444,3
12436,4
5944,1
16180,4
16574,0
15354,2
13723,0
2116,3
9858,4
13607,2
11947,0
9440,3
13845,0
2697,4
8032,2
7667,2
17021,2
7827,2
13054,0
456,0
14025,4
2856,0
16971,4
12623,3
10859,4
303,3
2029,3
17205,0
10917,0
1696,0
733,0
11475,4
3586,3
5711,2
4322,1
10932,0
6142,1
5477,4
3883,4
7754,0
4383,4
9973,1
9646,2
2157,0
9180,3
4825,4
13421,3
5118,1
17677,3
10973,0
15173,3
12025,4
1655,2
15158,4
9947,0
4137,0
3007,0
10878,3
4268,4
8839,4
8219,1
14517,2
515,4
33,1
3989,1
7486,1
12384,0
10761,0
5005,4
16708,4
9407,0
4011,0
1976,0
17652,3
1533,4
11208,0
4561,2
5041,0
3244,0
11472,0
8506,0
14926,3
7655,1
8873,0
11236,1
14332,1
17477,2
3769,2
11003,1
14604,0
3788,3
14564,0
3760,4
10668,4
15189,0
7898,1
15271,0
8346,4
13056,4
11410,3
11420,4
11226,4
11071,3
3102,4
11298,0
8265,2
16580,4
13608,1
16639,2
5559,0
13959,0
1323,0
9985,3
12008,3
5896,4
13141,2
1571,4
15756,4
13993,4
11048,0
8175,4
7328,0
10531,4
17288,3
9055,1
14243,4
17158,2
10553,0
12029,3
4656,0
3419,0
17721,3
13590,0
2522,2
1522,4
7988,2
11133,1
7888,1
9839,4
7657,0
14180,3
1464,3
13142,4
1630,0
9740,0
15694,1
14868,2
2117,3
2895,4
7439,1
3528,2
1719,3
2099,0
8111,1
3685,4
8091,4
8580,0
7838,1
16017,0
6615,0
17368,1
103,0
720,4
2391,3
3587,2
3998,0
13030,4
1303,4
17037,2
14147,3
12896,0
11623,3
315,2
8057,4
10722,4
15004,4
5575,0
4074,4
16697,4
3408,2
11578,4
15369,2
13020,3
10485,3
14472,4
1899,1
12016,0
2481,4
3013,0
4033,0
123,3
10057,4
7071,4
3902,4
3126,3
12133,4
8116,4
4516,3
1588,1
14833,4
9364,0
4002,0
1330,4
445,1
2176,2
9362,0
14924,4
8621,1
2999,2
16564,4
2208,4
6403,4
530,1
12567,3
148,0
2100,1
9452,0
11124,0
3510,3
8569,3
8605,2
17213,4
2652,4
769,1
12806,0
11833,1
12625,0
2452,4
4687,2
15424,4
6742,4
14383,4
7284,1
12100,4
2361,4
16635,1
15459,2
16665,4
5572,0
4024,0
8526,0
16456,1
9804,0
16057,0
12790,0
14228,1
15535,3
12255,0
1458,3
347,0
4161,4
5916,4
3307,1
17488,0
7916,4
17396,3
6962,0
3781,2
2178,0
7873,3
15703,0
4018,0
15968,0
15747,2
2703,4
12797,4
12876,0
134,3
1200,4
1386,0
1629,2
15784,4
12853,4
1777,4
12713,2
3088,4
1540,4
9238,3
4653,0
7229,1
6265,0
707,1
3807,4
6125,4
11904,0
3368,3
13752,0
6914,1
16395,3
13801,0
10607,4
12525,3
16437,4
15750,1
14041,3
3575,2
16165,0
8585,0
11431,3
11327,4
12926,4
7443,0
5966,0
16008,0
312,4
8033,1
17631,4
13968,0
13387,1
12540,4
15644,3
9,4
5356,3
16251,0
12600,4
9976,0
14819,0
9859,0
6503,1
6164,0
12011,0
16851,1
8455,4
4740,3
7940,0
2722,3
1227,1
714,0
5239,4
2224,4
1867,1
12629,2
16243,0
12918,1
12604,3
10438,0
3176,0
803,4
7587,0
125,2
16593,2
4106,4
2337,0
6188,0
8241,2
10068,3
121,4
13575,1
3959,0
2095,1
1012,1
11873,1
12920,4
174,3
10491,3
13262,4
4491,1
15910,4
15815,0
8930,4
11311,1
11706,0
539,2
3243,0
5777,1
15239,4
15089,0
8149,0
14647,2
787,2
17918,1
6696,0
12907,0
4907,4
5957,0
5886,0
17428,1
14209,0
1208,0
9281,0
6254,4
4455,0
12018,3
11359,0
8518,3
7208,4
14742,4
10081,3
7948,4
11299,0
16303,3
7164,0
7837,0
692,1
4982,4
15884,4
2547,4
17189,3
10095,0
10534,4
934,1
967,0
5429,3
432,3
15700,1
1831,0
1753,4
2539,0
16879,1
12912,0
3495,1
7732,4
1363,1
7909,3
4374,4
11986,0
4765,2
6291,4
10698,4
8433,2
2783,4
1528,0
11712,0
4585,1
2371,0
15572,0
16332,3
4984,0
17892,3
16599,2
358,4
15781,2
11906,3
5911,4
6303,1
9269,0
15696,3
15287,0
16445,0
1652,0
14103,4
11363,4
15372,4
17070,4
2576,1
10806,3
10488,4
3762,1
11052,4
6741,4
503,3
807,0
3585,0
487,1
2808,4
15401,1
9291,3
8800,2
11735,4
16598,0
17340,2
5437,0
3523,2
5054,4
7205,2
16352,2
1360,4
17421,2
3921,3
7605,4
2191,2
16528,3
7118,0
15833,0
3725,3
11918,0
3376,4
6532,0
15613,4
11444,0
8051,3
7874,3
13563,4
2736,0
9020,0
15533,1
14900,1
17387,0
942,4
11040,0
13426,0
12839,0
14457,4
12095,3
11716,0
9744,4
5411,2
13121,3
258,2
10854,0
2461,0
1508,2
4447,4
12289,0
12632,3
11600,3
17305,0
12497,0
11374,1
14756,0
13093,4
7003,0
17497,1
4568,0
17066,0
8431,1
13675,1
5919,0
13767,0
4806,2
4171,0
9887,0
12315,4
2900,4
97,4
17365,1
12939,3
16845,4
983,0
14684,0
8871,0
1301,0
17494,4
9470,3
16540,4
10662,3
6204,2
8906,1
12354,0
14242,2
17012,2
9325,1
7929,4
6910,0
3964,4
7099,3
14283,0
2828,2
8462,2
4933,4
6500,4
8228,0
17020,3
14848,4
12687,0
1848,4
15042,0
11731,4
7101,0
1830,0
13314,1
12059,0
15044,2
12601,0
12374,4
2000,4
16748,2
8933,1
5980,1
13269,1
13398,3
2498,2
2569,1
6941,4
17328,3
0,4
11576,2
49,0
10605,1
11806,2
4925,4
15804,0
16787,4
11206,2
3741,4
5840,0
10369,4
11617,0
3333,4
7168,2
4569,1
12655,1
1054,4
8145,1
4248,3
13917,1
3521,0
9603,0
2108,3
17720,4
17381,2
127,4
5049,0
12822,4
7613,4
7927,4
11694,4
12073,3
13939,0
5898,1
15290,4
3596,3
3109,2
12042,4
6627,2
5891,0
4222,3
15038,2
8724,2
16816,0
12503,4
10086,0
6123,4
326,3
10584,1
13380,4
3258,1
10870,3
3006,1
14069,2
6169,1
13773,0
4558,4
4708,3
7772,4
6713,4
15361,0
14511,0
3632,1
14485,4
5607,0
7675,0
3514,4
16226,0
1333,0
12989,0
3548,4
11562,2
999,0
17708,1
17675,0
6548,2
13049,2
15598,0
1678,0
1235,1
8820,2
1915,1
10826,2
2340,1
4563,3
8616,4
8105,4
5839,1
15337,0
6267,0
13355,1
17445,3
10239,4
6829,3
13429,0
3032,0
10885,4
11230,0
6257,4
15521,2
1173,4
5823,2
2383,1
14870,0
10282,2
8319,3
492,4
2184,0
4818,4
6788,4
2480,3
4555,0
12991,3
11177,0
6056,3
11946,0
2435,2
3145,4
4537,0
162,0
7074,0
9340,2
15962,1
7901,1
16269,4
14925,4
12226,4
15650,4
7033,4
15428,0
12958,2
12937,0
417,3
8897,4
3908,4
15772,3
11351,0
6424,4
12286,0
5677,4
11832,0
12705,2
2541,1
17210,4
12992,4
6037,0
13996,4
16755,0
16601,0
976,3
9066,0
17384,4
8731,0
1925,4
16558,2
12754,4
9458,4
14818,3
1663,1
12828,0
9413,2
7294,4
9569,0
6811,4
11030,0
10439,2
9807,4
17516,4
16847,1
12287,1
9854,3
558,1
17350,0
102,2
4796,3
4633,4
8303,0
1662,2
1843,1
15693,4
9472,0
13164,2
15875,0
8286,4
8142,2
14832,3
10985,4
16136,0
5219,1
12381,0
11730,1
15571,2
7663,4
14135,1
959,0
11792,4
8668,3
14671,0
7344,1
14740,0
5864,0
2863,4
1396,4
4525,4
6371,3
989,4
15765,4
13963,4
8809,4
6929,0
11945,1
14817,2
794,3
7308,4
11842,4
7000,0
12545,4
11486,4
153,0
14592,3
5149,4
12162,1
4634,0
13564,0
12935,3
4548,0
5685,1
14559,0
14940,4
7001,4
15677,3
16762,2
15674,1
6172,2
9324,4
14996,4
15014,4
15453,3
13537,1
13019,0
16291,4
17139,0
5999,3
15475,3
3464,0
9558,0
12294,4
9567,2
5512,0
15597,0
12538,0
317,4
16793,0
17541,4
16011,3
15170,3
10153,0
5226,0
11027,2
8108,1
2943,0
11073,4
14346,1
15204,0
4915,2
12351,4
7324,0
9237,0
14964,4
9545,4
3643,0
622,0
9018,4
4403,0
14440,0
10349,4
3692,3
3306,2
4203,3
15878,0
3641,2
233,0
8799,4
11929,4
16977,3
12676,4
14931,4
13017,4
2403,4
9686,3
13281,3
16817,0
7525,2
9741,1
8530,1
11632,4
4395,0
11404,0
3940,3
15450,0
14040,1
8016,1
14016,3
14526,0
16764,4
4343,3
10947,4
6746,4
9268,4
17928,2
8864,2
13295,2
2739,4
7614,1
11508,0
5789,0
9143,4
15979,3
9616,4
23,1
8221,0
11307,0
11275,4
2676,4
11165,2
10716,4
4279,0
12767,3
10309,1
471,4
1481,0
14965,4
1264,3
14537,4
486,3
4370,3
10750,3
14668,2
6009,4
16184,4
9246,0
9344,3
13596,3
17219,4
1399,1
15283,4
5407,1
13929,4
5038,0
13458,4
12776,1
17498,1
13338,2
16159,2
11117,1
590,1
9699,4
10990,1
15683,4
12358,0
15068,1
1346,1
17254,0
13526,4
4611,4
10883,0
17354,2
11150,4
1729,3
5421,4
13858,1
12594,1
6268,1
3070,1
13641,4
1992,2
16019,3
14078,0
759,3
16055,1
10069,4
15002,1
15442,1
14269,0
2499,4
13694,4
2126,3
569,2
9995,0
12647,1
8024,4
14724,0
12197,1
10745,0
3743,0
8098,2
12638,2
10945,1
4545,2
6585,4
4101,3
10821,0
5179,2
5618,2
4192,3
8904,2
17432,0
473,0
15874,0
16076,4
2134,0
13297,4
15602,0
5390,0
9713,3
12353,1
5658,4
17579,2
16095,4
3819,1
9074,0
14168,0
9957,1
7273,2
15187,0
8330,0
6594,0
16156,0
6965,4
788,4
13371,1
7167,1
2665,3
7281,4
14120,3
15965,0
10120,1
5537,4
2664,4
5,3
139,0
9349,0
17052,1
84,3
1050,0
8697,0
249,1
2299,0
11302,3
10635,0
13516,1
1960,1
15656,2
13214,4
3396,0
6659,4
12880,4
1229,3
13104,0
11107,2
10798,3
15088,1
15504,0
5826,0
6425,4
14479,4
2372,3
3272,1
8279,4
523,4
7701,4
15989,0
1524,4
2312,4
9464,4
13007,2
11536,0
205,0
521,1
10724,3
6862,0
10772,0
11981,0
30,0
2826,4
11333,1
16562,1
2531,3
6167,0
5334,2
4490,3
15443,0
15906,2
3079,0
9389,0
16484,4
12674,3
17485,2
6131,0
6881,0
9568,3
13207,0
695,4
6709,0
4007,3
10053,3
13659,0
16458,1
7553,4
17585,4
14738,4
4957,0
6998,0
15624,0
9861,4
5208,4
9453,0
10437,1
17284,4
3365,0
3338,3
1609,0
13788,0
13635,0
9425,4
10522,4
5762,2
8522,4
1119,0
4160,4
5550,3
13597,0
933,2
4750,4
11392,1
1015,0
15887,0
213,1
14732,2
14446,2
16513,4
13454,3
5058,1
3864,1
7974,0
9611,0
16727,4
8922,0
9279,3
13957,0
17059,1
5350,4
200,0
10464,0
9818,0
7283,3
1383,4
2540,4
17687,1
8338,4
9634,0
8302,3
15555,2
3953,0
7947,0
15966,4
2456,0
16098,3
889,2
7971,0
8232,4
14320,0
12385,4
808,3
15981,1
10788,4
9408,0
12864,0
13415,4
3300,2
14240,0
6517,3
11301,0
13671,1
8177,4
14791,0
11122,3
9822,3
14874,0
4720,3
5031,2
4095,4
7944,0
3932,3
3062,3
5393,0
2553,4
6915,0
4492,0
5942,3
4996,1
8104,4
17801,1
5695,4
10334,4
10300,0
4012,2
4638,3
12909,2
5846,4
9293,3
2507,0
12335,3
10829,0
7187,0
1869,0
9952,0
6846,4
7470,2
9343,4
16015,4
3422,2
3341,0
2034,4
17777,4
3980,4
9115,0
7851,1
11289,2
7139,1
9259,4
11580,1
3945,3
1002,0
12564,1
6347,1
7879,0
8735,4
14043,0
17022,0
12528,4
8134,0
13491,0
16568,3
6081,3
144,2
11042,4
9375,2
2017,3
8567,4
16843,1
10478,4
3996,4
5596,4
9541,1
16908,1
4428,1
4766,2
16244,4
5145,4
2857,2
10507,2
6406,0
17656,0
9795,0
2123,0
2390,0
10598,3
4732,0
15100,0
4616,3
15692,0
12611,2
9217,0
15988,2
14579,4
16728,2
2781,4
4158,2
2912,3
8727,4
6110,0
8466,0
16350,3
13118,2
1267,4
7433,4
11076,4
7029,3
4582,0
2020,0
1904,4
1462,0
7055,4
14006,0
7228,1
2249,0
5257,1
3139,4
11888,2
6834,4
14213,3
8295,4
9862,0
3004,0
2211,3
16916,0
395,0
3962,1
12908,4
2594,4
7341,4
11800,4
14055,1
17104,0
10674,0
9992,0
8044,2
3719,4
2591,3
12099,2
12658,0
1724,4
5079,3
4542,4
11658,0
332,0
7934,1
498,0
9712,1
11861,3
8276,3
10381,1
6451,1
3119,1
5083,0
3761,0
12722,0
12954,1
12801,0
14508,4
13292,3
3095,0
2114,4
14716,0
14003,2
9423,4
10673,3
8540,4
6287,1
15422,1
6700,0
12590,4
10956,4
4148,3
1994,0
9519,4
15998,4
5157,4
7552,0
16482,1
4775,2
8513,0
11317,2
3366,2
2735,2
17803,1
2061,1
8040,4
8738,3
16980,2
10066,2
15508,4
16634,3
7616,0
12799,1
2584,1
7729,2
1931,1
2277,2
4614,0
2283,4
9310,3
14763,0
8780,0
17499,0
6327,4
7376,4
15465,1
14731,3
7935,4
15745,3
3308,1
341,2
462,0
3390,2
11819,4
10072,0
6199,0
8117,1
929,0
11563,0
9183,4
14757,0
16166,0
1131,4
17486,0
221,4
15565,3
10471,2
3936,2
5774,1
5832,4
50,4
5988,2
15776,4
5320,4
8774,4
6612,1
10455,2
13837,4
16996,4
6409,4
4077,3
12760,3
8461,0
1436,3
16300,1
12796,4
2839,4
4368,0
7502,4
3515,2
1527,4
16625,2
6922,0
13088,4
1395,0
11913,1
5225,4
1526,4
11571,4
6705,2
3757,4
8277,0
7517,1
14093,1
5163,3
5797,3
7715,3
17907,1
12770,1
13061,1
1683,2
14999,2
1687,4
13286,4
14981,0
4540,0
7694,4
10133,3
8590,0
1182,0
14649,3
3570,2
7434,1
14620,4
13134,0
3100,2
7423,2
5402,4
16863,4
4059,0
16827,4
10581,0
1849,1
9436,2
15691,4
9142,1
13625,0
17646,1
8456,0
6736,0
8778,4
12612,2
14476,3
7882,4
17802,4
2577,3
3947,4
5399,4
6575,2
3316,3
14851,3
15209,0
1406,0
15871,3
17136,1
1897,3
255,0
6232,4
2401,4
423,0
6482,0
1071,1
1541,3
8992,1
8663,2
9564,3
56,1
10410,4
13687,4
17208,3
2546,3
9560,4
12185,2
3248,0
6833,0
16277,0
1537,0
16222,4
8612,4
5103,0
5426,4
9602,4
6384,0
3895,1
36,4
17091,0
52,1
14409,0
2653,4
15205,4
9779,0
2646,3
8687,0
17686,0
2092,3
13452,4
3446,2
11511,4
1127,0
3380,4
14281,0
1217,4
16379,1
7902,2
13368,3
14275,4
12642,1
1415,0
4629,0
15168,4
14077,2
15324,1
16135,4
606,4
14814,0
7460,0
16487,4
4879,2
4186,0
1782,0
882,0
372,0
16992,0
2148,4
16204,2
4184,0
9765,1
730,4
3047,3
7861,3
3854,4
2279,0
8696,0
3734,1
10530,0
2170,0
1511,4
16823,2
8714,1
9762,1
8034,1
2380,3
16479,4
3590,4
13296,1
16144,1
5059,4
12115,0
3367,1
13188,3
16386,1
7062,2
6092,0
14208,4
11146,1
7177,2
15964,0
2897,4
15801,0
12321,4
11682,4
8383,2
10130,0
10292,3
16282,2
10612,4
3529,4
7980,0
13843,0
14768,4
17563,1
11581,1
9168,1
12819,3
13025,2
7505,3
1975,4
4906,3
16330,0
14270,0
13249,4
8961,4
15115,0
4112,4
7271,3
1141,1
12798,4
185,4
8469,3
10293,2
89,4
10659,1
11380,4
7739,0
15191,4
239,4
16989,0
16221,3
16191,3
17198,4
16814,0
7958,0
6196,1
16320,1
4028,1
1295,0
6137,2
8470,3
11185,0
848,3
7584,0
11106,0
1322,4
9753,2
11753,4
10775,1
12285,1
1918,4
6519,1
15605,1
16179,0
8468,0
7482,3
15953,0
11046,0
131,3
6445,4
9284,1
10331,0
11648,1
847,3
3105,0
7462,4
14305,3
1361,1
17245,2
4472,0
17082,1
8324,0
10070,4
10484,1
9157,0
17458,3
1928,2
5071,0
14124,0
8212,0
3620,0
13850,1
4497,1
11498,4
1835,0
6655,4
8076,0
10347,2
7801,1
12062,0
10073,0
14447,1
475,4
4923,2
11403,4
3103,4
8391,4
3513,4
13087,3
11077,4
7773,0
7600,4
9739,4
5837,3
15367,3
13588,0
3780,3
2343,3
597,0
5639,4
4389,0
1599,0
9206,2
16991,0
16331,1
13556,4
16432,2
13995,0
15124,0
7582,1
16638,4
9491,4
13663,0
5018,0
17705,0
10178,0
6591,0
15383,4
16029,4
5045,0
17327,2
4816,3
6537,2
15234,2
13096,4
9553,4
6511,2
10778,2
1658,1
3259,0
1076,3
14064,3
2807,2
3437,4
6221,0
199,0
651,3
2032,3
12956,3
16678,0
11821,4
7963,1
13179,4
13405,0
17848,2
16337,4
2779,4
7759,3
9483,0
9669,3
2986,0
13883,3
11097,4
15713,3
5782,4
12102,0
5546,3
14218,4
1538,1
12867,4
12256,0
8655,0
7448,2
13589,1
9278,0
3152,4
2040,0
16693,0
4333,4
6718,1
9329,0
17278,4
3375,4
13016,4
10632,0
13799,4
8883,4
8283,0
7484,0
15970,2
11111,4
13369,4
12878,0
12688,0
1237,4
8156,4
15208,0
10967,2
11672,4
609,1
5831,2
7479,0
561,0
4045,2
4431,4
4743,4
8476,3
9226,3
4355,0
1811,2
14379,3
27,3
13794,0
13431,0
4612,0
10481,0
15305,2
4252,2
10936,0
9448,4
5061,3
11277,4
9455,3
17559,3
779,4
2245,3
10203,0
11221,4
11008,3
15218,0
6280,2
3267,4
924,4
40,1
6516,3
8396,0
3789,1
5483,1
3235,0
14349,1
7993,2
14348,2
11975,4
4457,1
10389,4
10980,3
17929,0
14202,1
16391,1
10311,4
8652,4
2716,1
5331,4
8008,0
4669,2
8375,0
11979,0
13599,4
11406,2
17416,1
13308,0
14905,1
15547,0
6560,4
12869,2
3303,1
14803,0
16462,1
13389,0
888,1
9257,4
6274,3
10572,4
13921,0
17332,0
7806,1
14988,2
13498,4
9745,4
5112,4
3191,4
10899,4
10653,4
3061,4
1616,3
4026,2
15579,4
10672,4
1805,3
8174,3
1256,4
6314,3
16177,0
3019,2
6845,2
11127,0
4251,3
1289,4
764,0
12994,4
3187,0
505,1
4660,3
1978,0
6308,2
13186,4
4829,0
5606,4
8081,1
9727,4
17747,0
15026,4
6053,3
3516,0
826,4
15595,2
7957,1
16769,4
3706,0
10030,4
5908,0
15217,4
129,2
4987,4
4890,4
14863,0
9242,4
11499,4
16718,0
5091,4
1038,4
9004,4
13299,0
2065,4
9140,0
9685,4
3282,2
868,2
15007,4
16699,4
12334,3
14963,3
17145,4
6859,0
14363,4
14773,4
3845,3
4072,0
9368,1
5706,4
13247,4
12818,4
13305,4
16733,2
7264,2
13838,4
2993,2
7305,4
11232,4
3433,1
6224,2
10926,3
15134,3
6726,4
8679,4
17274,4
5652,0
16628,0
7057,4
12708,4
191,4
15829,4
7163,0
4376,3
13984,3
11598,4
17501,4
3954,0
2353,0
17115,4
15288,0
13182,2
11677,0
768,1
7174,0
3659,4
8516,1
9733,2
1181,1
9592,0
3457,2
11784,1
9936,0
14390,0
15857,2
15152,4
16274,4
3421,2
4762,0
11171,4
1661,0
786,4
931,1
11067,0
3527,3
845,4
6927,3
16897,3
2743,4
2642,3
360,4
4679,0
14462,1
9894,4
1384,3
898,0
10592,0
3665,4
3613,4
7260,1
15537,4
10269,3
11257,4
921,1
14219,3
2011,0
15551,0
9940,1
16372,4
4380,2
2346,4
15394,0
5510,2
2901,3
14800,4
16358,0
17868,3
7178,4
3236,1
12636,2
9043,4
1347,0
5074,4
16689,4
13884,1
9742,0
2748,4
12905,1
11278,4
15380,1
11839,0
2389,0
5301,1
4772,3
4015,4
8314,4
2379,3
13005,3
3354,4
12711,3
6818,0
16780,4
14767,4
6989,1
11997,1
7544,1
11690,4
4567,4
3965,0
864,3
5906,3
1506,4
9566,3
14128,1
4300,4
13006,0
16526,1
16874,0
6527,2
8306,0
10213,4
12723,0
8443,0
